sex,age,ihd,stroke,diabetes,cancerBreast,cancerColorectum,cancerLung,cancerStomach,cancerLiver,cancerKidney,cancerPancreas,cirrhosis
female,90,0.01069329,0.016473059,0.012277059,0.004167907,0.003105688,0.003278134,0.000607275,0.000297549,0.000460865,0.000915801,0.000517891
female,91,0.011127932,0.016812437,0.012587327,0.004186353,0.003102844,0.003291467,0.000603574,0.000298796,0.000482832,0.000907762,0.000519611
female,92,0.0115,0.0171096,0.0129,0.0042,0.0031,0.0033,0.0006,0.0003,0.0005,0.0009,0.0005212
female,93,0.011795123,0.017367536,0.013211451,0.004207708,0.003098294,0.00330464,0.00059806,0.000300654,0.000509821,0.000895786,0.000522654
female,94,0.012015874,0.017587863,0.013519275,0.004210277,0.003097725,0.003306186,0.000597626,0.0003008,0.000513094,0.000894844,0.000523971
female,95,0.012169064,0.01777185,0.013821375,0.004208993,0.003098009,0.003305413,0.000598162,0.000300619,0.000511457,0.000896008,0.000525151
female,96,0.012261502,0.017920772,0.014115649,0.004205139,0.003098862,0.003303093,0.000599132,0.000300292,0.000506547,0.000898115,0.000526194
female,97,0.0123,0.0180359,0.0144,0.0042,0.0031,0.0033,0.0006,0.0003,0.0005,0.0009,0.0005271
female,98,0.01229285,0.018120101,0.014673346,0.0042,0.0031,0.0033,0.0006,0.0003,0.0005,0.0009,0.000527876
female,99,0.01225428,0.018182621,0.014938677,0.0042,0.0031,0.0033,0.0006,0.0003,0.0005,0.0009,0.000528561
female,100,0.0122,0.0182343,0.0152,0.0042,0.0031,0.0033,0.0006,0.0003,0.0005,0.0009,0.0005292
